Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct
FARM_2922,Tamil Nadu,Coimbatore,Gram,Rabi,7.6,384.8,25.1,60.8,8.3,6.42,19.6,122,57,34,Tube Well,188,1.6,80,4.84,38.84,14645,464657,568812,104155,5593.2,8.65,44.2
FARM_2923,Maharashtra,Aurangabad,Potato,Rabi,6.8,411.1,25.5,70.8,7.5,7.7,24.1,121,65,45,Rainfed,186,2.8,86,5.85,37,16075,514569,594775,80206,6389.5,9.16,40.6
FARM_2924,Telangana,Rangareddy,Wheat,Rabi,11.4,424.6,22.9,60.5,6.6,6.88,37.9,126,54,47,Drip,168,1.9,78,5.03,55.87,17268,590972,964763,373791,6047.2,8.32,35.7
FARM_2925,Gujarat,Surat,Potato,Rabi,8.1,318.5,27.3,60.1,6.6,7.83,52.1,116,58,53,Rainfed,204,2.1,85,4.63,36.18,15854,422456,573598,151142,6190.1,7.48,48.9
FARM_2926,Tamil Nadu,Salem,Potato,Rabi,6.5,403.9,25.1,64.9,7.7,6.47,41.3,133,40,49,Rainfed,149,2.6,76,6.51,41.07,16661,480840,684267,203427,5571.2,11.69,36.8
FARM_2927,Andhra Pradesh,Anantapur,Gram,Rabi,9.3,494,23.5,54.4,7.4,7,49.1,90,30,37,Sprinkler,255,4,82,4.42,36.71,14613,470227,536443,66216,6251.3,7.07,45
FARM_2928,Telangana,Sangareddy,Mustard,Rabi,7.9,338.1,24.2,52.6,7.3,6.6,49.8,135,45,50,Sprinkler,230,3.4,84,4.25,33.59,14609,365762,490716,124954,6148.6,6.91,34.9
FARM_2929,Maharashtra,Aurangabad,Barley,Rabi,11,295.2,19,52.1,8.6,6.49,36.1,108,64,48,Tube Well,227,2.2,78,4.95,55.62,13615,806061,757266,-48795,7172.4,6.9,38
FARM_2930,Andhra Pradesh,Anantapur,Potato,Rabi,10.4,300,21.7,57.3,6.6,7.8,39.6,116,43,46,Sprinkler,156,2.8,80,4.15,47.8,14657,603369,700605,97236,5161.1,8.04,41.5
FARM_2931,Andhra Pradesh,Anantapur,Gram,Rabi,8.5,270.7,21.4,57.4,7.5,6.85,53.7,131,33,33,Sprinkler,146,2,91,4.58,40.18,15333,466761,616080,149319,6845.6,6.69,44.7
FARM_2932,Punjab,Bathinda,Potato,Rabi,11,483,22,58.2,7.3,7.01,44.9,118,50,56,Rainfed,183,2,93,4.38,48.29,15334,647587,740479,92892,6120.2,7.16,49.8
FARM_2933,Punjab,Amritsar,Gram,Rabi,6.2,343.5,22.1,65.5,7.8,6.72,45.1,90,46,58,Rainfed,176,1.9,79,3.64,21.24,15165,285753,322105,36352,6525,5.58,58.1
FARM_2934,Uttar Pradesh,Meerut,Wheat,Rabi,8.3,441,21.2,50.1,6.1,7.18,52.1,142,62,68,Tube Well,224,3,84,5.29,44.68,15811,598449,706435,107986,5729.6,9.23,48.9
FARM_2935,Gujarat,Surat,Potato,Rabi,10.2,465.8,19.6,56.6,7.9,7.4,42.3,124,62,37,Rainfed,160,2.7,87,4.42,46.68,16757,553936,782217,228281,6251.8,7.07,37.7
FARM_2936,Andhra Pradesh,Kurnool,Potato,Rabi,8.1,443.9,22.5,52.6,6.6,6.5,36.7,143,61,35,Sprinkler,202,1.7,72,4.63,37.47,13690,461928,512964,51036,6800.4,6.81,58.3
FARM_2937,Gujarat,Junagadh,Gram,Rabi,10.8,374,23.1,50.4,9,6.81,38.7,126,39,59,Canal,176,3.3,92,3.42,37.67,15656,419413,589762,170349,4850.7,7.05,48.3
FARM_2938,Tamil Nadu,Salem,Mustard,Rabi,10.2,443.2,24.3,65.4,7.2,6.69,47.5,117,43,34,Canal,135,2.8,85,4.59,47.87,14325,580041,685738,105697,6108,7.51,32.3
FARM_2939,Punjab,Amritsar,Barley,Rabi,9.8,680.4,20.3,52,7.4,6.73,47,121,78,53,Rainfed,208,3.2,75,4.46,46.2,14983,570791,692215,121424,5516.3,8.09,62.7
FARM_2940,Maharashtra,Solapur,Barley,Rabi,11.3,291.8,23.9,58.6,7,5.85,32.9,156,76,48,Drip,179,2.8,87,5.33,62.45,13112,741164,818844,77680,7641.8,6.97,26.9
FARM_2941,Gujarat,Vadodara,Wheat,Rabi,8.3,362.7,21.1,53.4,6.9,7.08,43.5,133,73,44,Tube Well,159,1.7,77,5.89,44.66,17051,588739,761498,172759,5995.4,9.82,51.5
FARM_2942,Maharashtra,Nagpur,Potato,Rabi,4.8,424.2,20.8,73,6.5,7.08,50.2,140,62,38,Rainfed,167,2.6,62,3.95,18.56,15459,240299,286919,46620,5556.3,7.11,43.3
FARM_2943,Andhra Pradesh,Kurnool,Barley,Rabi,10.2,517.8,23.8,53.7,6.7,7.1,52.1,156,56,61,Tube Well,138,1.9,80,4.32,46.87,12363,517150,579454,62304,5749,7.51,37.9
FARM_2944,Gujarat,Rajkot,Potato,Rabi,8.4,276,25,51.7,6.5,6.91,45.6,136,55,48,Canal,213,2.7,81,5.1,43.65,14737,604172,643270,39098,7293,6.99,39.7
FARM_2945,Andhra Pradesh,Kurnool,Potato,Rabi,7.8,352,22.5,63.5,8,6.46,31.3,119,47,27,Rainfed,135,3,83,4.8,40.53,12673,462427,513637,51210,5716.3,8.4,23.7
FARM_2946,Madhya Pradesh,Jabalpur,Potato,Rabi,11.5,351.4,17.3,57.2,7.1,7.86,51.5,120,59,36,Sprinkler,232,3.1,84,6.28,64.32,15658,783969,1007123,223154,5093.6,12.33,50
FARM_2947,Punjab,Bathinda,Potato,Rabi,7.5,555.2,26.5,49.8,4.9,6.67,47.8,140,49,38,Rainfed,222,3.1,83,5.05,35.54,18731,465603,665700,200097,6884.6,7.34,25.7
FARM_2948,Maharashtra,Aurangabad,Wheat,Rabi,9.4,593,24,56.6,7.5,6.32,46.4,156,50,38,Sprinkler,185,2,77,4.9,49.6,14330,665826,710768,44942,4758.6,10.3,17.2
FARM_2949,Telangana,Warangal,Mustard,Rabi,8.8,454.6,23.5,65.3,6.6,7.13,39.4,136,44,37,Sprinkler,176,2.9,90,5.59,50.13,14335,630575,718614,88039,5809.2,9.62,36.3
FARM_2950,Maharashtra,Solapur,Barley,Rabi,8.5,415.3,25.3,69.4,5.4,6.95,44.2,108,55,43,Sprinkler,113,2.7,88,4.36,39.89,13076,577638,521602,-56036,6665,6.54,51.6
FARM_2951,Telangana,Rangareddy,Gram,Rabi,4.9,486.4,27.8,81.4,6.3,6.52,50.3,107,47,36,Canal,160,3.2,82,9.44,49.89,14555,647641,726149,78508,6153,15.34,54.4
FARM_2952,Uttar Pradesh,Lucknow,Mustard,Rabi,9.3,392.2,19.2,58,8.2,6.66,44.4,146,57,41,Sprinkler,153,2,77,5.64,55.84,17895,580759,999257,418498,5768.2,9.78,48.7
FARM_2953,Punjab,Patiala,Mustard,Rabi,10.7,555,23.2,60.8,7.5,7.2,46.5,135,68,44,Tube Well,147,3.7,79,4.93,49.04,16803,603519,824019,220500,6031.4,8.17,22.1
FARM_2954,Karnataka,Shimoga,Potato,Rabi,6.1,518.6,25.8,51.8,7.3,6.67,39.9,102,57,33,Sprinkler,244,1.9,85,6.03,37.21,15538,396604,578169,181565,4874,12.37,43.7
FARM_2955,Haryana,Rohtak,Potato,Rabi,9.4,398.6,24.6,46.9,7,7.11,50.3,84,60,39,Tube Well,106,1.9,87,5.36,45.43,15175,638148,689400,51252,7415,7.23,54.9
FARM_2956,Madhya Pradesh,Bhopal,Mustard,Rabi,10.3,330,25.2,57.5,6.9,6.98,37.1,93,52,44,Sprinkler,179,2.2,84,5.06,53.8,14431,726447,776388,49941,6133.7,8.25,52.2
FARM_2957,Andhra Pradesh,Guntur,Barley,Rabi,5.3,500.5,23.1,62.1,4.5,6.98,50.4,143,60,41,Tube Well,229,3.8,80,4.21,22.47,14608,256120,328242,72122,5148.9,8.18,21.1
FARM_2958,Andhra Pradesh,Guntur,Gram,Rabi,7.4,488.3,24.8,66.3,7.1,6.12,51.1,141,66,59,Canal,170,1.1,78,4.55,29.58,13822,363503,408855,45352,5186.3,8.77,60.8
FARM_2959,Tamil Nadu,Salem,Barley,Rabi,9.7,364.1,24.1,66.5,9,6.2,38.1,85,55,30,Drip,137,2.4,81,4.53,43.35,13774,529211,597103,67892,4352.1,10.41,31.4
FARM_2960,Maharashtra,Aurangabad,Wheat,Rabi,9.5,469.7,29.5,57.7,7.3,6.62,30.4,136,41,64,Rainfed,208,3.5,79,7.61,68.98,16735,890989,1154380,263391,6913.2,11.01,34.6
FARM_2961,Maharashtra,Nagpur,Mustard,Rabi,7.5,442.6,20.2,60.8,7.8,7.12,37.9,103,55,46,Canal,179,1.7,78,5.41,40.83,15045,470295,614287,143992,5252.2,10.3,47.2
FARM_2962,Gujarat,Rajkot,Barley,Rabi,7.6,467.2,21.8,59.2,7,7.61,46.3,115,58,69,Rainfed,226,2.1,81,6.35,47.69,16279,589900,776346,186446,5217.3,12.17,41.7
FARM_2963,Tamil Nadu,Coimbatore,Barley,Rabi,4.7,485.4,23.9,66.4,7.7,6.7,46.4,130,49,56,Tube Well,196,3.2,79,5.16,24.1,15707,282032,378539,96507,5662.2,9.11,44.4
FARM_2964,Punjab,Ludhiana,Mustard,Rabi,7,482.2,26.1,62.6,8.2,7.71,48.4,104,49,49,Rainfed,186,2.9,90,5.88,41.11,15900,483905,653649,169744,6910.3,8.51,25.1
FARM_2965,Karnataka,Dharwad,Gram,Rabi,10.5,313.9,25,52.6,6.1,6.98,47.7,117,75,55,Drip,151,1.5,77,4.47,44.48,15421,541764,685926,144162,4743.4,9.42,47.9
FARM_2966,Karnataka,Mysuru,Wheat,Rabi,9.3,562.7,28.1,60.6,7.4,7.1,55.1,101,55,39,Rainfed,174,1.6,85,5.55,52.45,16548,695806,867943,172137,6801.5,8.16,43.4
FARM_2967,Madhya Pradesh,Bhopal,Gram,Rabi,7.9,467,25.3,52.5,5.3,6.74,63.1,122,47,53,Tube Well,163,2.1,83,4.64,34.57,14131,474468,488509,14041,6701.1,6.92,35.1
FARM_2968,Karnataka,Mysuru,Mustard,Rabi,6,401.5,23.3,48.6,6.8,7.06,41,156,52,58,Canal,217,1.9,95,5.45,32.42,16687,397002,540993,143991,6909,7.89,38.1
FARM_2969,Tamil Nadu,Madurai,Potato,Rabi,7.6,542.6,25.3,57,5.1,6.87,37.2,101,55,53,Tube Well,147,1.8,78,3.91,30.5,17754,331287,541497,210210,6265.4,6.24,49.1
FARM_2970,Uttar Pradesh,Varanasi,Potato,Rabi,6.3,610.7,21.7,46.9,5.8,7.14,35.1,97,57,50,Canal,174,1.8,77,5.47,33.58,15708,392986,527475,134489,7461.4,7.33,39.8
FARM_2971,Karnataka,Dharwad,Barley,Rabi,7.2,467.5,23.7,54.6,9,6.99,68.4,139,52,45,Rainfed,196,2.8,70,4.03,29.37,15410,368568,452592,84024,6881.5,5.86,50.3
FARM_2972,Madhya Pradesh,Indore,Mustard,Rabi,8.8,376.5,19.7,55.9,7.5,7.31,48.6,137,48,38,Canal,170,2.2,87,4.57,40.53,17096,526029,692901,166872,5987.9,7.63,28.9
FARM_2973,Tamil Nadu,Salem,Gram,Rabi,4.3,451.8,27.9,62.5,6.3,7.16,48.6,121,51,37,Rainfed,235,2.3,84,3.99,15.72,15092,205477,237246,31769,6219.1,6.42,46
FARM_2974,Andhra Pradesh,Chittoor,Wheat,Rabi,8.1,368.2,24.5,51,5.6,5.87,41.9,178,73,47,Drip,200,1.9,82,5.73,48.18,15538,590082,748621,158539,5501.4,10.42,36.9
FARM_2975,Andhra Pradesh,Kurnool,Wheat,Rabi,8.6,414.9,23.5,53.6,8.4,6.98,37.9,107,33,58,Rainfed,132,3.6,92,6.04,52.66,14198,658773,747667,88894,7210,8.38,25.2
FARM_2976,Karnataka,Dharwad,Wheat,Rabi,6.6,538.9,19.7,53,6.2,7.78,48.5,113,61,46,Rainfed,135,2.8,77,5.63,39.16,13790,426540,540016,113476,7421.9,7.59,50.7
FARM_2977,Punjab,Amritsar,Barley,Rabi,7.4,529.4,25.5,53.1,9.1,7.64,48.1,97,75,48,Rainfed,128,1.6,80,6.02,43.65,16635,579925,726118,146193,5647,10.66,41
FARM_2978,Maharashtra,Nagpur,Wheat,Rabi,10.4,367.4,20.3,53.6,5.4,6.83,45.8,116,58,42,Drip,151,1.9,80,6.18,58.97,16326,599168,962744,363576,5408.9,11.43,29.2
FARM_2979,Punjab,Ludhiana,Potato,Rabi,9,448.1,18.8,63.8,6.8,7.08,50.7,108,57,39,Sprinkler,192,1.6,78,4.91,42.35,16202,527472,686155,158683,4712.5,10.42,39
FARM_2980,Punjab,Ludhiana,Gram,Rabi,5.9,496.9,20.6,52.7,9.8,6.96,50.8,142,78,36,Sprinkler,182,2,84,4.55,29.66,14466,371121,429062,57941,5754.2,7.91,27.2
FARM_2981,Telangana,Medak,Mustard,Rabi,8.9,459.6,27.5,54.1,6.2,6.77,40.3,123,73,40,Canal,208,2.3,86,5.7,50.14,14101,616085,707024,90939,4772.7,11.94,49.4
FARM_2982,Telangana,Medak,Wheat,Rabi,8,480.9,22.2,57.3,7.7,6.82,50.8,130,64,27,Sprinkler,163,2.8,87,3.87,28.86,15898,373517,458816,85299,6372.8,6.07,35.1
FARM_2983,Karnataka,Raichur,Gram,Rabi,6.2,363.1,21.5,65.1,6.6,6.68,62.9,140,59,44,Tube Well,208,2.2,78,5.02,30.49,14666,422595,447166,24571,6381.8,7.87,57.9
FARM_2984,Gujarat,Surat,Barley,Rabi,8.4,463.9,24.4,59.5,7.4,6.9,37,101,48,38,Canal,194,2,82,4.25,34.99,14087,422701,492904,70203,5377.7,7.9,45.1
FARM_2985,Gujarat,Vadodara,Potato,Rabi,5.3,505.1,23.7,52.2,7.8,6.63,44.9,123,70,56,Tube Well,180,2.2,83,4.65,24.65,16334,283172,402633,119461,5921.8,7.85,32.5
FARM_2986,Uttar Pradesh,Agra,Barley,Rabi,8.1,287.1,25.9,53.7,5.3,6.8,40,91,54,66,Drip,192,2.2,86,5.43,47.12,13437,557834,633151,75317,5282.8,10.28,33.3
FARM_2987,Karnataka,Dharwad,Wheat,Rabi,8.4,451,25.6,55.2,8.4,6.76,24,114,60,37,Sprinkler,203,2.3,87,5.02,39.8,15718,461292,625576,164284,6638.6,7.56,46.9
FARM_2988,Andhra Pradesh,Krishna,Wheat,Rabi,8.7,410.3,21.9,54.6,4.9,6.26,53.6,134,59,58,Sprinkler,174,1.4,88,5.51,52.88,15595,663845,824664,160819,5291.9,10.41,39.9
FARM_2989,Maharashtra,Solapur,Wheat,Rabi,8,414.2,26.6,65.2,6.1,6.07,35.5,159,65,33,Sprinkler,156,2.3,78,5.2,42.97,15388,535005,661222,126217,3725.4,13.96,36
FARM_2990,Maharashtra,Nagpur,Mustard,Rabi,5.2,486.2,22.8,67.8,6.9,6.57,53,100,40,43,Rainfed,193,1.6,83,4.91,25.26,14062,328843,355206,26363,6113.6,8.03,31.9
FARM_2991,Madhya Pradesh,Jabalpur,Barley,Rabi,5.9,383.6,27.4,68.2,7.6,6.57,32.9,114,52,52,Rainfed,175,2.6,78,5.91,36.79,15376,459935,565683,105748,4674.8,12.64,39.9
FARM_2992,Karnataka,Mysuru,Potato,Rabi,7,392.6,23.1,65.5,9.7,6.47,42.9,134,56,40,Sprinkler,222,2.1,88,4.24,30.44,12561,363642,382357,18715,5687.1,7.46,41.6
FARM_2993,Uttar Pradesh,Agra,Wheat,Rabi,7.6,318.5,23.2,51.3,7.3,6.67,44.1,147,65,29,Tube Well,167,3.8,78,5.31,41.06,14018,412631,575579,162948,6076.4,8.74,45.7
FARM_2994,Karnataka,Dharwad,Wheat,Rabi,8.5,417.8,23,62.7,7.1,6.43,45.8,113,65,37,Rainfed,207,1.4,80,6.41,53.72,15216,698344,817404,119060,7800.9,8.22,40.3
FARM_2995,Telangana,Nalgonda,Mustard,Rabi,9.4,363,27.3,67.6,8.2,7.15,35.5,125,48,34,Drip,145,2.5,83,4.46,42.56,13910,539603,592010,52407,5643,7.9,44.5
FARM_2996,Haryana,Karnal,Mustard,Rabi,11.7,487,24.8,58.8,6.6,7.15,48.3,117,54,60,Canal,142,2.5,86,2.07,23.65,14607,280231,345456,65225,4888.3,4.23,58.7
FARM_2997,Punjab,Ludhiana,Wheat,Rabi,9.7,337.1,21.5,58.5,5.4,6.86,58.2,138,69,59,Canal,172,1.6,82,4.12,45.7,14945,506411,682987,176576,6651.8,6.19,47.7
FARM_2998,Telangana,Warangal,Mustard,Rabi,9.2,413.6,22.2,59.4,6.9,7.42,43.8,129,65,25,Sprinkler,203,2.5,82,5.46,50.13,14988,618998,751348,132350,6195.7,8.81,46.9
FARM_2999,Gujarat,Surat,Gram,Rabi,8.6,414.3,25.2,65.3,8.5,7.3,55.7,115,71,38,Tube Well,193,1.5,80,5.19,45.87,16142,551852,740434,188582,5604.3,9.26,35.9
FARM_3000,Telangana,Nalgonda,Gram,Rabi,9.3,367.1,23.2,57.5,6.7,6.58,56.6,133,60,60,Tube Well,202,1.6,85,5.17,50.93,14505,603660,738740,135080,4436.1,11.65,49.2
FARM_3001,Telangana,Sangareddy,Gram,Rabi,8,397.2,24.6,59.3,8.7,5.8,52.1,107,72,27,Rainfed,207,2.3,85,6.11,48.24,16238,592210,783321,191111,6750.4,9.05,34.4
FARM_3002,Uttar Pradesh,Kanpur,Potato,Rabi,10.8,458.3,26.7,56.7,8,7.7,42.5,94,51,49,Tube Well,119,2.5,78,3.93,46.65,13282,572517,619605,47088,6076.9,6.47,29.7
FARM_3003,Gujarat,Junagadh,Mustard,Rabi,9.2,442.9,22.3,46.9,6,6.26,46.9,118,58,57,Canal,187,1.8,79,4.96,49.55,15814,575807,783584,207777,5775.6,8.59,29.8
FARM_3004,Punjab,Bathinda,Mustard,Rabi,9.4,421.1,20.4,54.2,7.9,7.48,54.4,94,48,46,Canal,198,2.6,91,5.47,48.76,15260,596882,744078,147196,4706.7,11.62,43
FARM_3005,Andhra Pradesh,Krishna,Gram,Rabi,8.4,500.4,24.9,54.5,6.9,7.43,40,115,53,51,Drip,163,2.3,80,4.05,33.78,15214,455617,513929,58312,6959.2,5.82,43.1
FARM_3006,Maharashtra,Aurangabad,Barley,Rabi,8.7,313,24.1,48.7,6.6,6.88,41.7,144,55,30,Canal,146,3.2,85,5.62,47.49,14654,623189,695918,72729,6243.7,9,46.4
FARM_3007,Tamil Nadu,Madurai,Mustard,Rabi,8.2,388.3,18.8,52.7,6.7,6.11,38.2,99,48,58,Tube Well,179,2.6,73,4.8,41.19,17051,516135,702331,186196,6577.4,7.3,41.3
FARM_3008,Karnataka,Belagavi,Barley,Rabi,11.2,554.7,22.5,59.8,5.9,6.63,29.3,101,58,35,Tube Well,187,2.3,84,5.22,61.34,14375,712155,881763,169608,4868.8,10.72,49.2
FARM_3009,Telangana,Medak,Barley,Rabi,8.3,290.6,24.5,56.2,5.5,7.32,39.2,91,71,28,Sprinkler,156,1.4,92,4.89,43.66,15950,505926,696377,190451,6260.4,7.81,33.2
FARM_3010,Maharashtra,Aurangabad,Potato,Rabi,6.4,377.9,28.3,66.4,9.1,7.1,36.4,104,45,33,Drip,161,2.3,79,6.02,39.62,16626,505181,658722,153541,6033.7,9.98,49.6
FARM_3011,Haryana,Ambala,Gram,Rabi,5.9,427.2,27.7,72.4,8.1,6.87,46.3,135,45,59,Canal,179,1.8,88,4.7,30.4,15195,352079,461928,109849,6199.5,7.58,53.4
FARM_3012,Karnataka,Dharwad,Barley,Rabi,6.8,471.3,20.8,63.3,7.7,6.27,35.3,91,43,40,Tube Well,184,2.9,81,5.13,37.85,14895,499298,563776,64478,7429.6,6.9,34.3
FARM_3013,Telangana,Sangareddy,Wheat,Rabi,8.8,308,25.8,68.9,4.9,6.85,39,119,60,37,Sprinkler,184,2.1,93,4.88,39.38,16353,469469,643981,174512,7352.3,6.64,23.6
FARM_3014,Telangana,Rangareddy,Potato,Rabi,5.5,318.2,20.4,57.4,7.6,7.14,50.2,112,62,48,Drip,188,2.3,86,4.04,22.48,14010,267848,314945,47097,6358.2,6.35,43.6
FARM_3015,Andhra Pradesh,Kurnool,Potato,Rabi,7.4,490,20.6,56.3,8.1,6.53,49.2,115,45,43,Drip,226,1.1,82,5.49,42.28,15591,486093,659187,173094,4562.1,12.03,28.9
FARM_3016,Maharashtra,Nashik,Barley,Rabi,10,474.7,23.9,51.5,6.4,6.79,34.3,113,79,43,Canal,150,2.8,78,3.52,34.27,15067,407931,516346,108415,5613.4,6.27,29.1
FARM_3017,Tamil Nadu,Tiruchirappalli,Gram,Rabi,3.5,412.7,27.8,62.1,6.5,7.29,20.7,121,41,37,Rainfed,209,1.5,80,5.35,19.49,16257,243628,316849,73221,6068.7,8.82,45.6
FARM_3018,Tamil Nadu,Coimbatore,Wheat,Rabi,10.2,451.9,22.9,67.7,6.9,6.23,50.9,68,66,42,Canal,204,2.3,87,5.07,51.81,14400,624483,746064,121581,5647.9,8.98,46.2
FARM_3019,Uttar Pradesh,Varanasi,Gram,Rabi,6,347.8,24.4,62.9,6.5,7.09,33.2,141,66,32,Drip,196,3.1,78,4.6,26.08,15446,244265,402832,158567,5886.2,7.81,43.2
FARM_3020,Andhra Pradesh,Guntur,Wheat,Rabi,8.2,444.4,23.7,62.9,7.1,7.26,32.2,152,52,38,Canal,149,2,84,5.02,40.09,16988,447593,681049,233456,4391.5,11.43,38
FARM_3021,Maharashtra,Pune,Potato,Rabi,8.2,537.2,24.5,47.9,6.1,6.66,55.7,124,56,51,Rainfed,191,3.2,77,5.09,37.37,15359,414425,573966,159541,6583.3,7.73,24.7
FARM_3022,Tamil Nadu,Salem,Potato,Rabi,9,525.4,23.9,53.2,5.8,6.95,36.1,119,72,41,Rainfed,251,2.1,79,5.13,52.98,16767,628239,888316,260077,4149.5,12.36,48.9
FARM_3023,Uttar Pradesh,Kanpur,Barley,Rabi,6.8,498.6,23.8,56.7,9.3,6.64,51.5,131,52,41,Canal,221,1.7,80,5.09,36.7,16678,449925,612083,162158,6427.7,7.92,39.3
FARM_3024,Gujarat,Junagadh,Potato,Rabi,4.3,440.8,27.5,37.3,8.2,6.34,65.4,109,44,62,Sprinkler,176,1.9,85,5.78,25.54,16161,344122,412752,68630,5410.5,10.68,45.1
FARM_3025,Andhra Pradesh,Anantapur,Mustard,Rabi,4.9,341.9,28.1,53.2,7.5,6.68,36.1,111,44,43,Sprinkler,204,1.9,80,4.52,20.73,15646,275719,324342,48623,6008.8,7.52,41
FARM_3026,Tamil Nadu,Tiruchirappalli,Wheat,Rabi,10.3,460.8,24.2,55.7,6.4,6.48,53,140,61,33,Canal,214,3.6,83,6.51,62.79,14643,789218,919434,130216,7015,9.28,52.5
FARM_3027,Maharashtra,Pune,Wheat,Rabi,8.8,380.2,22.2,52.5,7.5,6.43,39.4,159,55,48,Drip,190,2.4,93,4.73,42.56,15744,592579,670065,77486,7150.4,6.62,38.1
FARM_3028,Andhra Pradesh,Anantapur,Wheat,Rabi,6.8,401.5,23.3,54.6,8.8,7.08,43.7,174,53,34,Tube Well,205,2.7,86,5.8,40.06,13759,499302,551186,51884,6175.4,9.39,67.3
FARM_3029,Uttar Pradesh,Varanasi,Gram,Rabi,8,463.1,26,46.9,7.2,7.64,26.1,157,48,44,Tube Well,174,2.8,81,5.57,46.19,16236,507305,749941,242636,5274.8,10.56,47
FARM_3030,Uttar Pradesh,Kanpur,Wheat,Rabi,10.9,554.9,16.5,48.2,9,7.2,54.3,114,49,41,Drip,207,2.8,79,4.78,53.96,15455,664713,833952,169239,6943.7,6.88,49
FARM_3031,Karnataka,Belagavi,Barley,Rabi,6.6,452.2,21.8,64.1,6.5,6.76,37.4,132,52,45,Tube Well,172,2.5,93,5.72,38.95,14568,459016,567424,108408,5012.2,11.41,42.5
FARM_3032,Maharashtra,Pune,Gram,Rabi,9.7,361.7,22.8,55.7,7.1,7.07,63.9,88,58,43,Canal,191,2.4,89,4.42,43.55,14576,529374,634785,105411,6104.2,7.24,36.2
FARM_3033,Haryana,Ambala,Mustard,Rabi,11.4,415.3,27.4,73.3,7.1,6.69,36.3,148,43,45,Drip,212,2.8,85,4.59,52.76,13666,622917,721018,98101,5473.1,8.39,47.4
FARM_3034,Karnataka,Dharwad,Gram,Rabi,10.1,454.9,23.2,57.5,5.7,6.12,42.4,121,44,35,Drip,211,1.7,92,7.01,61.94,13566,772082,840278,68196,5372.9,13.05,14.2
FARM_3035,Tamil Nadu,Salem,Potato,Rabi,5.3,430.5,23.4,54.6,5,5.99,52.8,125,45,37,Tube Well,210,3.6,82,6.36,32.81,13826,377307,453631,76324,5774.4,11.01,42.1
FARM_3036,Maharashtra,Pune,Mustard,Rabi,8.9,452.2,22.4,56.4,7.1,7.39,35.6,91,70,67,Sprinkler,190,1.9,81,3.29,30.62,15244,375776,466771,90995,5911.5,5.57,44.8
FARM_3037,Telangana,Rangareddy,Barley,Rabi,6.5,371.6,21.5,62.8,6.1,6.9,43.6,130,71,37,Rainfed,192,2.8,79,5.17,35.24,13817,440083,486911,46828,5774.4,8.95,40.3
FARM_3038,Karnataka,Raichur,Gram,Rabi,7.1,414.7,25.9,64.6,6.8,6.14,48.9,126,51,56,Rainfed,190,2.5,73,5.67,35.31,14487,409676,511536,101860,5731.7,9.89,49.9
FARM_3039,Tamil Nadu,Madurai,Barley,Rabi,9.3,427.8,24.2,56.8,6,6.75,46.5,152,41,35,Sprinkler,175,2.3,92,5.43,49.83,13942,628011,694730,66719,6625.2,8.2,36.2
FARM_3040,Uttar Pradesh,Varanasi,Barley,Rabi,5.9,457.7,24.8,63.8,6.1,6.79,44.8,125,48,41,Rainfed,187,2.1,81,5.43,30.92,13927,366592,430623,64031,6256.4,8.68,33.8
FARM_3041,Telangana,Sangareddy,Gram,Rabi,10.8,407.3,20.5,67.5,9.3,6.67,55.3,135,43,52,Drip,87,2.4,84,8.03,95.75,14221,1026563,1361661,335098,6304.4,12.74,31.1
FARM_3042,Andhra Pradesh,Chittoor,Potato,Rabi,10.5,451.9,25.2,51.8,6.6,6.79,44.7,98,55,49,Canal,178,2.6,74,3.97,43.77,15059,512516,659132,146616,8168.6,4.86,43.6
FARM_3043,Gujarat,Vadodara,Mustard,Rabi,5.6,330.5,22.2,58.3,6.3,5.78,36.9,147,43,47,Drip,226,3.2,70,4.53,25.99,13788,356449,358350,1901,6946.7,6.52,38.9
FARM_3044,Madhya Pradesh,Indore,Mustard,Rabi,8.6,385,21.6,64.6,6.1,7.04,39.4,116,51,43,Rainfed,161,3.5,73,5.4,50.58,13906,653029,703365,50336,6188.1,8.73,27.3
FARM_3045,Maharashtra,Nashik,Barley,Rabi,6.2,519.2,26.5,64.3,5.7,6.33,43.2,131,71,44,Drip,243,1.6,83,5.29,34.13,13948,438083,476045,37962,6936.8,7.63,47.7
FARM_3046,Maharashtra,Nashik,Barley,Rabi,7.7,457.3,23.2,52.1,7.2,6.65,39.3,136,33,58,Drip,131,2.1,79,4.73,33.11,16125,449563,533899,84336,6165,7.67,37.1
FARM_3047,Tamil Nadu,Madurai,Gram,Rabi,8.9,408.4,25.3,48.3,8.3,6.4,44.3,152,45,33,Drip,115,2.4,82,5.87,51.61,13363,676825,689664,12839,6118.2,9.59,25.3
